,Unnamed: 0,FIRE_NAME,FIRE_YEAR,DISCOVERY_DATE,DISCOVERY_DOY,DISCOVERY_TIME,STAT_CAUSE_CODE,STAT_CAUSE_DESCR,CONT_DATE,CONT_DOY,CONT_TIME,FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,START_DATE,END_DATE
7343,115218,LAKE,1999,2451407.5,229,1500.0,1,Lightning,2451469.5,291.0,759.0,0.1,A,45.62944444,-115.0725,1999-08-17,1999-10-18
7344,1368228,,2009,2455060.5,229,1939.0,5,Debris Burning,,,,1.0,B,34.68855,-93.12377,2009-08-17,
7345,140057,UPPER WILLOW CREEK,2001,2452138.5,229,1215.0,2,Equipment Use,2452146.5,237.0,1800.0,41830.0,G,41.66388889,-117.19805559999999,2001-08-17,2001-08-25
7346,1690180,KINGSBURY LAKE,2013,2456521.5,229,1501.0,9,Miscellaneous,2456521.5,229.0,1520.0,0.2,A,35.1878,-113.4408,2013-08-17,2013-08-17
7347,33379,VALLEY,2008,2454694.5,229,1500.0,1,Lightning,2454694.5,229.0,2000.0,0.1,A,40.20416667,-121.62472220000001,2008-08-16,2008-08-16
7348,1674540,NER-20130817-001,2013,2456521.5,229,,9,Miscellaneous,2456521.5,229.0,,0.1,A,33.928284000000005,-85.85542,2013-08-17,2013-08-17
7349,756726,BLACK ROCK FIRE,1995,2449946.5,229,,13,Missing/Undefined,2449951.5,234.0,,20.0,C,40.71799,-112.22827,1995-08-17,1995-08-22
7350,712014,,1996,2450311.5,229,1400.0,5,Debris Burning,2450311.5,229.0,1530.0,2.0,B,34.63105537,-88.23290537,1996-08-16,1996-08-16
7351,1614895,SOLANO AV / DARMS LN,2012,2456155.5,229,1506.0,13,Missing/Undefined,,,,1.0,B,38.36528,-122.33836399999998,2012-08-16,
7352,297836,FIREBOX,2004,2453233.5,229,1018.0,1,Lightning,2453233.5,229.0,1315.0,0.1,A,33.8842,-109.8198,2004-08-16,2004-08-16
7353,1179667,RED NEEDLE,2010,2455425.5,229,830.0,4,Campfire,2455425.5,229.0,1845.0,0.2,A,44.65138889999999,-109.292222,2010-08-17,2010-08-17
7354,238289,SAGE CR #2,1998,2451042.5,229,1500.0,1,Lightning,2451042.5,229.0,1800.0,0.1,A,41.2911,-109.2674,1998-08-17,1998-08-17
7355,49679,,1992,2448850.5,229,1646.0,1,Lightning,2448850.5,229.0,1800.0,0.1,A,43.48111111,-121.51777779999999,1992-08-16,1992-08-16
7356,86260,SCOTT,1996,2450311.5,229,2200.0,1,Lightning,2450312.5,230.0,1300.0,0.2,A,35.02166667,-111.71166670000001,1996-08-16,1996-08-17
7357,889209,,1999,2451407.5,229,,7,Arson,,,,0.1,A,30.8156,-92.3731,1999-08-17,
7358,44101,,1992,2448850.5,229,1650.0,1,Lightning,2448851.5,230.0,830.0,0.1,A,34.78333333,-111.54166670000001,1992-08-16,1992-08-17
7359,657750,,2008,2454694.5,229,,5,Debris Burning,,,,1.0,B,32.082370000000004,-96.71481999999999,2008-08-16,
7360,1041723,BROKEN DRIVE SHAFT,2001,2452138.5,229,,2,Equipment Use,,,,0.1,A,34.8833,-79.7667,2001-08-17,
7361,1134673,STATE 1203               ,2006,2453964.5,229,,2,Equipment Use,,,,0.5,B,33.80805555,-117.355,2006-08-17,
7362,1571084,LONE PINE,2012,2456155.5,229,1100.0,1,Lightning,2456155.5,229.0,1115.0,0.01,A,46.54194444,-89.93083333,2012-08-16,2012-08-16
7363,852905,,2000,2451772.5,229,,5,Debris Burning,,,,100.0,D,32.575,-88.3803,2000-08-16,
7364,1283759,HIGH  OAK,2009,2455060.5,229,1329.0,9,Miscellaneous,2455060.5,229.0,1329.0,0.5,B,40.048938,-111.63979599999999,2009-08-17,2009-08-17
7365,334216,I80 MM370,2007,2454329.5,229,800.0,13,Missing/Undefined,2454329.5,229.0,1218.0,1.0,B,41.0708,-114.6381,2007-08-17,2007-08-17
7366,167600,BUCK 2,2004,2453233.5,229,1500.0,1,Lightning,2453234.5,230.0,1200.0,0.1,A,47.07722222,-115.5552778,2004-08-16,2004-08-17
7367,1243725,FY2001-CARROLL-010,2000,2451772.5,229,1350.0,5,Debris Burning,2451772.5,229.0,1350.0,1.25,B,33.5044,-84.8549,2000-08-16,2000-08-16
7368,115828,BILLS BRANCH,1999,2451408.5,230,1342.0,1,Lightning,2451411.5,233.0,1630.0,2.0,B,29.31638889,-81.68305556,1999-08-18,1999-08-21
7369,730303,,1995,2449947.5,230,,13,Missing/Undefined,2449947.5,230.0,,0.3,B,34.32083333,-82.17916667,1995-08-18,1995-08-18
7370,848830,,2000,2451773.5,230,,7,Arson,,,,7.0,B,33.7831,-87.2767,2000-08-17,
7371,951774,MCKENZIE VW FIRE,2009,2455061.5,230,,2,Equipment Use,2455061.5,230.0,,0.01,A,44.123329999999996,-122.39972,2009-08-18,2009-08-18
7372,341626,ROUND MNT,2008,2454695.5,230,1753.0,1,Lightning,2454695.5,230.0,2123.0,0.1,A,42.6662,-122.5389,2008-08-17,2008-08-17
7373,1098989,FORD                     ,1993,2449217.5,230,,9,Miscellaneous,,,,1.0,B,39.31388888,-123.215,1993-08-18,
7374,1614897,SIERRA,2012,2456156.5,230,1245.0,9,Miscellaneous,,,,1.0,B,38.321327000000004,-122.713715,2012-08-17,
7375,266682,S CURVE,2001,2452139.5,230,1500.0,8,Children,2452139.5,230.0,1700.0,0.1,A,43.25,-100.8504,2001-08-18,2001-08-18
7376,149269,PIPE,2002,2452504.5,230,1345.0,9,Miscellaneous,2452504.5,230.0,1700.0,0.1,A,46.715,-112.37944440000001,2002-08-18,2002-08-18
7377,1851946,SHEPPARDS CROSSING,2015,2457252.5,230,,9,Miscellaneous,,,,5.0,B,32.547404,-100.972595,2015-08-18,
7378,1648840,0631 WHITE RIV LODGE,2013,2456522.5,230,1448.0,1,Lightning,2456523.5,231.0,1601.0,0.1,A,45.2228,-121.18299999999999,2013-08-18,2013-08-19
7379,384413,,2007,2454330.5,230,,3,Smoking,,,,2.0,B,34.34702,-92.48991,2007-08-18,
7380,1083755,KETT                     ,2003,2452869.5,230,,2,Equipment Use,,,,0.5,B,38.11194444,-120.62194440000002,2003-08-18,
7381,917516,,2000,2451773.5,230,,5,Debris Burning,,,,0.2,A,33.85,-79.7667,2000-08-17,
7382,1146389,SLIDE MOUNTAIN,2010,2455426.5,230,,1,Lightning,2455429.5,233.0,,0.25,A,44.388329999999996,-120.6925,2010-08-18,2010-08-21
7383,807038,SPRINGWATER BIG TREE,2008,2454695.5,230,,1,Lightning,2454696.5,231.0,,0.01,A,45.24667,-122.34333000000001,2008-08-17,2008-08-18
7384,1870350,TEMECULA PY / REDHAWK PY,2015,2457252.5,230,1917.0,13,Missing/Undefined,2457252.5,230.0,1930.0,0.01,A,33.480292,-117.10158,2015-08-18,2015-08-18
7385,1643095,BUFFALO DZ 1,2013,2456522.5,230,1900.0,13,Missing/Undefined,2456529.5,237.0,1100.0,0.1,A,63.99717,-145.67433,2013-08-18,2013-08-25
7386,31985,WOLF F,2008,2454695.5,230,1900.0,1,Lightning,2454697.5,232.0,1400.0,0.1,A,43.62666667,-122.22833329999999,2008-08-17,2008-08-19
7387,32988,GISBORNE,2008,2454695.5,230,1440.0,9,Miscellaneous,2454702.5,237.0,1759.0,6.65,B,48.34555556,-116.7661111,2008-08-17,2008-08-24
7388,1812135,,2015,2457252.5,230,1403.0,2,Equipment Use,2457252.5,230.0,1545.0,6.0,B,35.338,-91.98299999999999,2015-08-18,2015-08-18
7389,904611,,1997,2450678.5,230,,5,Debris Burning,,,,0.1,A,34.4833,-80.1167,1997-08-18,
7390,1870679,FREEEWAY,2015,2457252.5,230,2112.0,9,Miscellaneous,2457252.5,230.0,2120.0,1.0,B,40.083906,-122.216826,2015-08-18,2015-08-18
7391,96075,WHITE SKY ROCK,1996,2450312.5,230,1700.0,4,Campfire,2450312.5,230.0,1930.0,0.1,A,47.70833333,-90.67833333,1996-08-17,1996-08-17
7392,233675,TOWER PT,1996,2450312.5,230,1734.0,1,Lightning,2450312.5,230.0,2230.0,0.2,A,44.0499,-120.2844,1996-08-17,1996-08-17
7393,266936,ANTELOPE4,2002,2452504.5,230,51.0,9,Miscellaneous,2452504.5,230.0,251.0,2.0,B,43.3028,-101.0296,2002-08-18,2002-08-18
7394,287343,SABY'S,2004,2453234.5,230,1247.0,7,Arson,2453234.5,230.0,1315.0,0.1,A,48.1275,-105.2253,2004-08-17,2004-08-17
7395,1734546,LITTLE SUGARLOAF,2014,2456887.5,230,1712.0,1,Lightning,2456887.5,230.0,2316.0,0.2,A,42.1296,-123.292,2014-08-18,2014-08-18
7396,114178,JOHN,1999,2451408.5,230,1413.0,1,Lightning,2451408.5,230.0,1500.0,0.1,A,34.71666667,-111.47166670000001,1999-08-18,1999-08-18
7397,1355970,PHIL WATKINS,2007,2454330.5,230,1344.0,5,Debris Burning,2454330.5,230.0,,2.0,B,35.690717,-88.5355,2007-08-18,2007-08-18
7398,668750,,2005,2453600.5,230,,13,Missing/Undefined,,,,0.1,A,46.50030997,-121.0211,2005-08-18,
7399,110427,CALLAHAN,1998,2451043.5,230,1135.0,7,Arson,2451043.5,230.0,1800.0,0.5,B,42.895,-122.92666670000001,1998-08-18,1998-08-18
7400,1544700,FINCKLEY RD,2010,2455426.5,230,,5,Debris Burning,,,,1.0,B,32.4780772,-94.4869757,2010-08-18,
7401,877476,,1999,2451408.5,230,,2,Equipment Use,,,,2.2,B,33.2642,-83.7692,1999-08-18,
7402,1179507,DELLAGO,2010,2455427.5,231,1256.0,9,Miscellaneous,2455427.5,231.0,1315.0,1.0,B,34.6716667,-118.768056,2010-08-19,2010-08-19
7403,1783530,GRANITE,2014,2456888.5,231,,9,Miscellaneous,,,,20.0,C,43.049372,-98.42675200000001,2014-08-19,
7404,178561,B.KNIPPLIN,1994,2449583.5,231,1830.0,2,Equipment Use,2449583.5,231.0,2015.0,6.0,B,44.128,-99.3237,1994-08-19,1994-08-19
7405,578642,,2007,2454331.5,231,,5,Debris Burning,,,,0.3,B,34.01667,-79.2,2007-08-19,
7406,343878,MM 34 WEST,2001,2452140.5,231,945.0,1,Lightning,2452140.5,231.0,1300.0,0.1,A,37.36998,-113.25995,2001-08-19,2001-08-19
7407,1583773,LILY POND,2012,2456157.5,231,1017.0,4,Campfire,2456157.5,231.0,1115.0,0.1,A,48.0848,-115.1736,2012-08-18,2012-08-18
7408,350791,BENTONITE,2007,2454331.5,231,1911.0,1,Lightning,2454332.5,232.0,1230.0,0.1,A,44.08897,-107.57243999999999,2007-08-19,2007-08-20
7409,343883,FINALLY,2001,2452140.5,231,2050.0,1,Lightning,2452141.5,232.0,1400.0,0.1,A,38.36143,-113.14397,2001-08-19,2001-08-20
7410,218166,CALCUTTA,1998,2451044.5,231,1330.0,1,Lightning,2451044.5,231.0,1600.0,0.1,A,41.8649,-119.726,1998-08-19,1998-08-19
7411,279681,JOHNS MTN,2004,2453235.5,231,1647.0,1,Lightning,2453235.5,231.0,2100.0,0.3,B,48.3902,-118.4703,2004-08-18,2004-08-18
7412,1788153,ATHENS,2014,2456888.5,231,1412.0,13,Missing/Undefined,2456888.5,231.0,1416.0,0.03,A,38.838992,-121.325842,2014-08-19,2014-08-19
7413,1145785,TALL TIMBER,1993,2449218.5,231,,1,Lightning,2449219.5,232.0,,0.01,A,42.280840000000005,-123.57066999999999,1993-08-19,1993-08-20
7414,941744,,1999,2451409.5,231,,5,Debris Burning,,,,14.0,C,35.3767,-89.5917,1999-08-19,
7415,107185,1010,1998,2451044.5,231,940.0,1,Lightning,2451044.5,231.0,1500.0,0.1,A,44.44833333,-120.0227778,1998-08-19,1998-08-19
7416,461619,,2009,2455062.5,231,,5,Debris Burning,,,,0.2,A,31.28954835,-81.85820606,2009-08-19,
7417,1864106,,2009,2455062.5,231,,13,Missing/Undefined,,,,0.1,A,21.5114365,-158.2285004,2009-08-19,
7418,1583016,DARREN'S WORKOUT,2012,2456157.5,231,,1,Lightning,2456158.5,232.0,,3.0,B,26.404613,-80.323324,2012-08-18,2012-08-19
7419,466526,,2006,2453966.5,231,,13,Missing/Undefined,,,,1.3,B,46.84698,-116.4687,2006-08-19,
7420,153802,BENCH,2002,2452505.5,231,1300.0,1,Lightning,2452505.5,231.0,2045.0,1.0,B,35.95972222,-106.6838889,2002-08-19,2002-08-19
7421,1434126,,1995,2449948.5,231,1730.0,5,Debris Burning,,,,4.0,B,33.40229,-87.22328,1995-08-19,
7422,555564,,1999,2451409.5,231,,7,Arson,,,,0.25,A,39.85833,-74.90417,1999-08-19,
7423,191305,TWIN,1996,2450313.5,231,2056.0,7,Arson,2450313.5,231.0,2145.0,1.0,B,41.0499,-123.6678,1996-08-18,1996-08-18
7424,914868,,1999,2451409.5,231,,5,Debris Burning,,,,0.1,A,33.2167,-79.9833,1999-08-19,
7425,1106326,ROCK                     ,1996,2450313.5,231,,2,Equipment Use,,,,0.5,B,38.78694444,-120.75388889999999,1996-08-18,
7426,180304,JHART,1996,2450313.5,231,1510.0,3,Smoking,2450313.5,231.0,1800.0,285.0,D,43.4625,-102.4591,1996-08-18,1996-08-18
7427,332571,WNA 7,2003,2452870.5,231,1459.0,9,Miscellaneous,2452870.5,231.0,1530.0,0.3,B,38.8821,-119.6957,2003-08-19,2003-08-19
7428,845662,,1999,2451409.5,231,,7,Arson,,,,0.1,A,31.3272,-86.9303,1999-08-19,
7429,1850532,HIGHCREST,2015,2457253.5,231,,9,Miscellaneous,,,,0.1,A,32.664723699999996,-96.83351149,2015-08-19,
7430,42641,,1992,2448852.5,231,2000.0,3,Smoking,2448853.5,232.0,900.0,1.0,B,48.37666667,-113.925,1992-08-18,1992-08-19
7431,1459224,STATEHOUSE MOUNTAIN,2011,2455792.5,231,1430.0,1,Lightning,2455820.5,259.0,1700.0,388.0,E,34.42888889,-93.84222222,2011-08-19,2011-09-16
7432,315693,WHEEL,2004,2453235.5,231,1049.0,2,Equipment Use,2453235.5,231.0,1400.0,12.0,C,33.466561,-117.03958899999999,2004-08-18,2004-08-18
7433,1024934,BEULAH RD.,1997,2450679.5,231,,5,Debris Burning,,,,4.0,B,34.925,-78.345,1997-08-19,
7434,331773,PASTARINO,2000,2451774.5,231,922.0,1,Lightning,2451774.5,231.0,1015.0,0.1,A,39.5472,-115.8951,2000-08-18,2000-08-18
7435,1144005,NOT FOUND                ,1992,2448852.5,231,,2,Equipment Use,,,,0.1,A,35.46194444,-120.665,1992-08-18,
7436,99298,SHADOW,1997,2450679.5,231,1620.0,2,Equipment Use,2450679.5,231.0,1700.0,3.0,B,34.43166667,-118.21166670000001,1997-08-19,1997-08-19
7437,30367,#8322,2008,2454697.5,232,1125.0,1,Lightning,2454697.5,232.0,1700.0,0.16,A,43.77444444,-118.83166670000001,2008-08-19,2008-08-19
7438,43061,,1992,2448853.5,232,1730.0,1,Lightning,2448854.5,233.0,300.0,0.1,A,45.56333333,-116.14,1992-08-19,1992-08-20
7439,1496086,THEDA,2011,2455793.5,232,1438.0,13,Missing/Undefined,,,,3.0,B,33.759167,-117.27555600000001,2011-08-20,
7440,465429,,1992,2448853.5,232,,13,Missing/Undefined,,,,0.1,A,46.696898,-115.87217199999999,1992-08-19,
7441,1692746,13-0000907,2013,2456524.5,232,,9,Miscellaneous,,,,1.0,B,30.586039500000002,-97.5473657,2013-08-20,
7442,11188,839,2006,2453967.5,232,1658.0,1,Lightning,2453968.5,233.0,1335.0,0.2,A,43.98916667,-121.5938889,2006-08-20,2006-08-21
7443,362042,BREAUX-II,1998,2451045.5,232,1635.0,1,Lightning,,,,2.0,B,29.866666700000003,-93.6166667,1998-08-20,
7444,462374,,1997,2450680.5,232,,13,Missing/Undefined,,,,0.1,A,48.773505,-116.175375,1997-08-20,
7445,464038,,2004,2453236.5,232,,13,Missing/Undefined,,,,0.5,B,47.006906,-116.652552,2004-08-19,
7446,1071121,E ADAMS AV /S EAST AV    ,2009,2455063.5,232,,9,Miscellaneous,,,,1.0,B,36.63388888,-119.77305559999999,2009-08-20,
7447,1620733,BIZZ JOHNSON DR  MARYSVIL,2012,2456158.5,232,1522.0,13,Missing/Undefined,,,,1.0,B,39.13586,-121.59061299999999,2012-08-19,
7448,881162,,1999,2451410.5,232,,1,Lightning,,,,90.0,C,31.6864,-81.1517,1999-08-20,
7449,1870733,OAK 2,2015,2457254.5,232,1255.0,13,Missing/Undefined,2457254.5,232.0,1500.0,0.25,A,40.874340000000004,-121.654845,2015-08-20,2015-08-20
7450,1112990,GOAT                     ,2005,2453602.5,232,,2,Equipment Use,,,,0.1,A,40.41694444,-120.76694440000001,2005-08-20,
7451,347742,TALAWAG,2000,2451775.5,232,1527.0,1,Lightning,2451778.5,235.0,1600.0,52.0,C,40.048,-112.5558,2000-08-19,2000-08-22
7452,116280,PAINE,1999,2451410.5,232,1000.0,9,Miscellaneous,2451410.5,232.0,1300.0,0.1,A,39.41916667,-114.6525,1999-08-20,1999-08-20
7453,1517022,PLEASENT RD,2011,2455793.5,232,1700.0,1,Lightning,2455794.5,233.0,1240.0,6.0,B,35.585033,-84.8904,2011-08-20,2011-08-21
7454,1489674,CURRENT REST AREA,2011,2455793.5,232,1600.0,1,Lightning,2455803.5,242.0,1200.0,0.1,A,40.197631,-110.88603400000001,2011-08-20,2011-08-30
7455,1355767,57 & DILLON,2007,2454332.5,232,1437.0,5,Debris Burning,2454332.5,232.0,1500.0,18.0,C,35.07,-88.44,2007-08-20,2007-08-20
7456,1244169,FY2001-CLINCH-012,2000,2451775.5,232,2146.0,1,Lightning,2451775.5,232.0,2146.0,0.1,A,31.0355,-82.9162,2000-08-19,2000-08-19
7457,510404,,2003,2452871.5,232,,1,Lightning,,,,0.1,A,48.10540002,-113.9717,2003-08-20,
7458,1296652,,2008,2454697.5,232,18.0,7,Arson,2454697.5,232.0,18.0,0.5,B,41.11022547,-74.0776236,2008-08-19,2008-08-19
7459,1460140,MACK,2011,2455793.5,232,1731.0,4,Campfire,2455794.5,233.0,1150.0,0.1,A,35.36972222,-111.80916670000002,2011-08-20,2011-08-21
7460,291665,SUGAR,2002,2452506.5,232,1830.0,1,Lightning,2452506.5,232.0,2230.0,0.1,A,37.1194,-107.5256,2002-08-20,2002-08-20
7461,187362,ASPEN SPRG,1998,2451045.5,232,2031.0,1,Lightning,2451046.5,233.0,1345.0,0.1,A,36.5,-109.184,1998-08-20,1998-08-21
7462,447323,,2007,2454332.5,232,,2,Equipment Use,,,,0.1,A,33.20348329,-83.66053532,2007-08-20,
7463,1505852,,2011,2455793.5,232,1240.0,8,Children,2455793.5,232.0,1400.0,1.0,B,33.67194,-93.57729,2011-08-20,2011-08-20
7464,155064,SNOWSHED,2003,2452871.5,232,1100.0,1,Lightning,2452874.5,235.0,1300.0,5.0,B,48.25277778,-113.59305559999999,2003-08-20,2003-08-23
7465,1100679,CARTON                   ,2003,2452871.5,232,,2,Equipment Use,,,,0.1,A,37.07805555,-121.59305559999999,2003-08-20,
7466,363938,HOG,2000,2451775.5,232,1752.0,1,Lightning,,,,0.2,A,30.7133333,-82.24972220000001,2000-08-19,
7467,1580920,BIG HOLLOW,2012,2456158.5,232,1819.0,1,Lightning,2456159.5,233.0,1335.0,0.1,A,37.2775,-113.4897,2012-08-19,2012-08-20
7468,394504,,2006,2453967.5,232,,1,Lightning,,,,1.0,B,29.34999998,-82.62111999,2006-08-20,
7469,351720,MEVESTRK#5,2002,2452506.5,232,1400.0,1,Lightning,,,,0.1,A,37.1994,-108.4895,2002-08-20,
7470,1809713,DEPOT TREE,2015,2457254.5,232,,11,Powerline,,,,0.05,A,28.792911100000005,-97.002092,2015-08-20,
7471,1624422,,2012,2456158.5,232,2124.0,9,Miscellaneous,2456158.5,232.0,,0.1,A,43.2355,-76.8536,2012-08-19,2012-08-19
7472,1214262,WOLF CREEK,2010,2455428.5,232,1605.0,2,Equipment Use,2455428.5,232.0,1739.0,0.3,B,48.1208,-105.7347,2010-08-20,2010-08-20
7473,633899,,2006,2453967.5,232,,3,Smoking,,,,5.0,B,32.81644,-98.02876001,2006-08-20,
7474,46009,WINDY RIDGE,1992,2448853.5,232,2025.0,1,Lightning,2448859.5,238.0,1800.0,17500.0,G,45.01333333,-116.81,1992-08-19,1992-08-25
7475,1127593,CHOLLA                   ,1995,2449949.5,232,,2,Equipment Use,,,,1.0,B,34.43388888,-117.51111110000001,1995-08-20,
7476,43060,,1992,2448853.5,232,1100.0,1,Lightning,2448854.5,233.0,330.0,0.1,A,45.525,-115.895,1992-08-19,1992-08-20
7477,441220,,2006,2453967.5,232,,7,Arson,,,,0.5,B,31.86059062,-81.72112739,2006-08-20,
7478,522234,,2007,2454332.5,232,,13,Missing/Undefined,,,,57.0,C,35.86012,-79.2714,2007-08-20,
7479,463418,,1997,2450680.5,232,,13,Missing/Undefined,,,,0.3,B,47.508831,-116.543077,1997-08-20,
7480,807538,DODSON ROAD,2008,2454697.5,232,,1,Lightning,2454697.5,232.0,,0.3,B,45.24361,-121.33471999999999,2008-08-19,2008-08-19
7481,181153,TWO CHARGE,1992,2448854.5,233,1641.0,1,Lightning,2448854.5,233.0,2000.0,1.5,B,43.2139,-100.9365,1992-08-20,1992-08-20
7482,1801044,LAKE,2015,2457255.5,233,827.0,1,Lightning,2457256.5,234.0,945.0,7.0,B,33.3186,-104.3525,2015-08-21,2015-08-22
7483,1262177,FY2003-TAYLOR-003,2002,2452507.5,233,340.0,9,Miscellaneous,2452507.5,233.0,340.0,0.05,A,32.56788838,-84.21784812,2002-08-21,2002-08-21
7484,1635784,MDF WM JOSEPH,2013,2456525.5,233,1948.0,1,Lightning,2456527.5,235.0,1122.0,0.1,A,41.62694444,-120.31305559999998,2013-08-21,2013-08-23
7485,1650182,NORTH INDIAN,2013,2456525.5,233,1616.0,1,Lightning,2456525.5,233.0,1930.0,0.1,A,40.031538,-112.75688500000001,2013-08-21,2013-08-21
7486,1560172,FM 986,2011,2455794.5,233,,11,Powerline,,,,1.0,B,32.779193,-96.276798,2011-08-21,
7487,1195792,,2010,2455429.5,233,,9,Miscellaneous,,,,0.1,A,40.49890865,-74.24145612,2010-08-21,
7488,604976,,1993,2449220.5,233,,9,Miscellaneous,,,,3.0,B,31.45208,-94.09375,1993-08-21,
7489,171497,BUCKSKIN MOUNTAIN,2004,2453237.5,233,1623.0,1,Lightning,2453238.5,234.0,1424.0,0.5,B,48.15666667,-120.7577778,2004-08-20,2004-08-21
7490,187142,SUMMITFIRE,1996,2450315.5,233,1305.0,1,Lightning,2450315.5,233.0,1500.0,0.1,A,35.7,-109.2173,1996-08-20,1996-08-20
7491,1121121,KNIGHTON #3              ,1996,2450315.5,233,,2,Equipment Use,,,,1.0,B,40.52805555,-122.34194440000002,1996-08-20,
7492,1878659,PINES,2009,2455064.5,233,1636.0,13,Missing/Undefined,,,,0.01,A,37.320091999999995,-119.557934,2009-08-21,
7493,1486288,MAHOGANY FIRE,2011,2455794.5,233,1600.0,1,Lightning,2455799.5,238.0,1100.0,0.25,A,41.073710999999996,-111.665353,2011-08-21,2011-08-26
7494,359846,T24D NO2,1994,2449585.5,233,1500.0,2,Equipment Use,,,,0.8,B,28.6047222,-80.7522222,1994-08-21,
7495,996548,,2000,2451776.5,233,,1,Lightning,,,,0.1,A,29.26,-82.96,2000-08-20,
7496,1663612,UNKNOWN,2013,2456525.5,233,2243.0,10,Fireworks,2456525.5,233.0,2313.0,0.1,A,40.5659,-105.1082,2013-08-21,2013-08-21
7497,90995,LOSTTHREE,1996,2450315.5,233,1254.0,1,Lightning,2450315.5,233.0,2359.0,0.2,A,42.53861111,-120.8538889,1996-08-20,1996-08-20
7498,1127164,AIRPORT                  ,1993,2449220.5,233,,2,Equipment Use,,,,10.0,C,37.36888888,-118.35805559999999,1993-08-21,
7499,190273,STAGMAN,1994,2449585.5,233,1645.0,1,Lightning,2449585.5,233.0,1910.0,0.1,A,46.0698,-120.8709,1994-08-21,1994-08-21
7500,6138,629,2005,2453603.5,233,1348.0,9,Miscellaneous,2453603.5,233.0,1430.0,0.1,A,44.42972222,-120.3561111,2005-08-21,2005-08-21
7501,118016,BEACON,1999,2451411.5,233,330.0,1,Lightning,2451411.5,233.0,1030.0,0.1,A,47.26805556,-115.05194440000001,1999-08-21,1999-08-21
7502,958698,,1999,2451411.5,233,,1,Lightning,,,,2.0,B,29.64,-81.72,1999-08-21,
7503,830351,,2000,2451776.5,233,1744.0,9,Miscellaneous,,,,1.0,B,31.7961,-90.9894,2000-08-20,
7504,13615,MAV,2006,2453968.5,233,1630.0,1,Lightning,2453968.5,233.0,1730.0,0.1,A,33.84166667,-111.56888889999999,2006-08-21,2006-08-21
7505,322261,LITTLDEVIL,2000,2451776.5,233,1229.0,1,Lightning,2451776.5,233.0,1430.0,0.1,A,39.9494,-108.3798,2000-08-20,2000-08-20
7506,170644,EXTINGUISHER,2004,2453237.5,233,1130.0,1,Lightning,2453237.5,233.0,1731.0,0.1,A,48.60638889,-117.28333329999998,2004-08-20,2004-08-20
7507,1683576,,2013,2456525.5,233,1300.0,7,Arson,2456525.5,233.0,1310.0,0.1,A,35.9008,-94.96651999999999,2013-08-21,2013-08-21
7508,196523,DITCH CAN,1992,2448854.5,233,1945.0,1,Lightning,2448854.5,233.0,2130.0,0.2,A,37.0167,-107.78399999999999,1992-08-20,1992-08-20
7509,1138362,STATE                    ,1993,2449220.5,233,,9,Miscellaneous,,,,2.0,B,33.62,-117.2661111,1993-08-21,
7510,1466787,PONY,2011,2455794.5,233,1655.0,1,Lightning,2455796.5,235.0,900.0,0.1,A,40.1003,-108.3178,2011-08-21,2011-08-23
7511,109156,PUZZLE POINT,1998,2451046.5,233,540.0,1,Lightning,2451077.5,264.0,700.0,0.3,B,46.09833333,-114.97166670000001,1998-08-21,1998-09-21
7512,607114,,1995,2449950.5,233,,5,Debris Burning,,,,1.0,B,32.10208,-94.31042,1995-08-21,
7513,187968,AL PARR,1992,2448854.5,233,1452.0,9,Miscellaneous,2448854.5,233.0,1515.0,1.0,B,45.6665,-118.6678,1992-08-20,1992-08-20
7514,568144,,2006,2453968.5,233,,13,Missing/Undefined,,,,0.1,A,35.73157,-94.54576999999999,2006-08-21,
7515,1488959,FY2012-CHEROKEE-004,2011,2455794.5,233,2206.0,1,Lightning,2455795.5,234.0,15.0,0.11,A,34.36926047,-84.38467546,2011-08-21,2011-08-22
7516,232577,ARROW GAP,1996,2450315.5,233,1502.0,1,Lightning,2450315.5,233.0,1710.0,0.3,B,43.2165,-120.9272,1996-08-20,1996-08-20
7517,158668,CANYON,2003,2452872.5,233,1739.0,1,Lightning,2452872.5,233.0,2112.0,11.0,C,34.83472222,-119.37555559999998,2003-08-21,2003-08-21
7518,6011,LONGMIRE,2005,2453604.5,234,800.0,3,Smoking,2453604.5,234.0,1630.0,0.1,A,47.02694444,-121.1525,2005-08-22,2005-08-22
7519,488076,,2003,2452873.5,234,,1,Lightning,,,,3.5,B,46.77232402,-95.36377226,2003-08-22,
7520,953799,,1993,2449221.5,234,,1,Lightning,,,,0.3,B,29.58,-81.28,1993-08-22,
7521,759630,WAGONTIRE ROAD,2001,2452143.5,234,,2,Equipment Use,2452143.5,234.0,,0.25,A,43.07137,-123.34766,2001-08-22,2001-08-22
7522,941084,,1999,2451412.5,234,,3,Smoking,,,,0.1,A,35.925,-87.1917,1999-08-22,
7523,1644960,RING OF FIRE,2013,2456526.5,234,1830.0,1,Lightning,2456527.5,235.0,830.0,0.1,A,37.39613,-108.47866,2013-08-22,2013-08-23
7524,1651395,COLUSA SHOOTING CLUB #2,2013,2456526.5,234,1200.0,5,Debris Burning,2456526.5,234.0,1730.0,10.0,C,39.2308,-121.9238,2013-08-22,2013-08-22
