,FIRE_NAME,FIRE_YEAR,DISCOVERY_DATE,DISCOVERY_DOY,DISCOVERY_TIME,STAT_CAUSE_CODE,STAT_CAUSE_DESCR,CONT_DATE,CONT_DOY,CONT_TIME,FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE
1674679,FY2014-COFFEE-001,2013,2456503.5,211,1015,5.0,Debris Burning,2456503.5,211.0,1019,0.01,A,31.54257222,-82.82279167
1443649,,1997,2450564.5,116,,5.0,Debris Burning,,,,0.1,A,43.662899,-89.535984
476995,,2006,2453809.5,74,,7.0,Arson,,,,3.0,B,30.7651902,-90.65396171
1192569,,2010,2455289.5,93,,9.0,Miscellaneous,,,,2.5,B,42.90872484,-78.69697356
1681311,8030,2013,2456407.5,115,1325,5.0,Debris Burning,2456407.5,115.0,1524,3.0,B,30.57491667,-95.26683333
159574,MORNING,2003,2452901.5,262,0645,1.0,Lightning,2452901.5,262.0,1200,0.4,B,39.88333333,-120.86833333
86847,JACKS #3 (BSFMU),1996,2450334.5,252,1543,1.0,Lightning,2450335.5,253.0,1539,30.0,C,41.57944444,-120.80305556
789923,,1993,2449115.5,128,1115,2.0,Equipment Use,,,,15.0,C,36.80853525,-93.90513743
1732223,BIRNEY DIVIDE,2014,2456730.5,73,1344,4.0,Campfire,2456730.5,73.0,1505,0.3,B,45.5333,-106.5275
723161,CARNUEL,1996,2450164.5,82,,13.0,Missing/Undefined,,,,0.1,A,35.07777786,-106.42694091
277852,REVAIS CREEK,2008,2454533.5,68,2000,5.0,Debris Burning,2454534.5,69.0,1500,10.0,C,47.27,-114.3926
1365785,,2010,2455520.5,324,,5.0,Debris Burning,2455520.5,324.0,,12.0,C,34.100612,-87.838167
8494,FEATHER,2006,2453897.5,162,1457,1.0,Lightning,2453898.5,163.0,1230,0.25,A,33.31666667,-108.60527778
1203884,,2010,2455542.5,346,,5.0,Debris Burning,,,,3.67,B,32.30070641,-81.63937508
1546421,WALKER,2010,2455496.5,300,,5.0,Debris Burning,,,,0.5,B,31.7273913,-99.2697986
1329921,,2003,2452807.5,168,1608,9.0,Miscellaneous,2452807.5,168.0,1608,0.1,A,40.59046837,-74.08454941
1156547,,2004,2453073.5,69,1538,5.0,Debris Burning,2453073.5,69.0,1802,10.0,C,32.271833,-85.390787
1842766,,2015,2457144.5,122,1715,9.0,Miscellaneous,2457144.5,122.0,1753,0.2,A,43.1435,-78.7008
175974,MS1716,1996,2450203.5,121,1445,7.0,Arson,2450203.5,121.0,1515,4.0,B,47.9944,-98.8754
519570,,2005,2453671.5,301,,7.0,Arson,,,,1.0,B,35.19184,-81.31086
1546214,3132 CR. 306,2010,2455484.5,288,,5.0,Debris Burning,,,,0.1,A,30.33615,-95.95807
1286413,,2009,2454914.5,83,1646,7.0,Arson,2454914.5,83.0,1646,0.1,A,42.18097737,-75.60430018
531783,,2008,2454624.5,159,,13.0,Missing/Undefined,,,,2.5,B,35.76852,-80.84164
256618,SPARKLER,2004,2453181.5,177,2034,10.0,Fireworks,2453181.5,177.0,2043,0.1,A,46.0928,-100.6548
929392,,2002,2452608.5,334,,3.0,Smoking,,,,20.0,C,33.475,-81.46
1491908,FY2011-TWIGGS-118,2011,2455729.5,168,1820,5.0,Debris Burning,2455729.5,168.0,1905,0.21,A,32.81854543,-83.39835421
341003,MONITOR 7,2006,2453915.5,180,1300,1.0,Lightning,2453915.5,180.0,1310,0.1,A,43.4201,-120.8458
41559,CATTLEGUARD,2009,2455018.5,187,1530,1.0,Lightning,2455018.5,187.0,1730,0.01,A,48.33166667,-119.8975
757030,WILLOW,2000,2451780.5,237,,13.0,Missing/Undefined,2451782.5,239.0,,0.2,A,41.71033,-111.15947
9910,ASPEN,2006,2453895.5,160,1333,1.0,Lightning,2453895.5,160.0,1715,0.1,A,36.38611111,-112.26
1560429,151 COUNTY 214 RD,2011,2455799.5,238,,9.0,Miscellaneous,,,,1.0,B,30.6695657,-97.914308
1010759,,1994,2449416.5,64,,8.0,Children,,,,0.1,A,36.3217,-80.3717
1099873,LIGHTNING #11            ,1999,2451443.5,265,,1.0,Lightning,,,,0.5,B,39.03,-123.52611111
700815,,1994,2449396.5,44,1127,7.0,Arson,2449396.5,44.0,1430,30.0,C,31.21688397,-88.77092558
1691020,RIVER BRIDGE,2013,2456478.5,186,,9.0,Miscellaneous,,,,0.25,A,32.797953,-98.186531
1542924,ASPEN & ELDERBERRY,2010,2455345.5,149,,5.0,Debris Burning,,,,0.5,B,32.66857,-95.024529
935070,,2002,2452490.5,216,,5.0,Debris Burning,,,,1.0,B,35.2483,-85.795
106201,COYOTE,1998,2450996.5,183,1530,1.0,Lightning,2450996.5,183.0,1930,0.1,A,33.84166667,-109.33833333
1031433,FOOTS PRINT FIRE,1999,2451293.5,115,,5.0,Debris Burning,,,,0.2,A,34.175,-78.5317
1233250,PARKER,2002,2452413.5,139,2135,9.0,Miscellaneous,,,,0.25,A,32.8709,-111.9696
163951,LOST CREEK,2003,2452875.5,236,1200,1.0,Lightning,2452887.5,248.0,1800,0.5,B,46.60833333,-121.525
247142,KENWOOD,2006,2453928.5,193,1530,2.0,Equipment Use,2453928.5,193.0,1600,2.0,B,34.2303,-97.2305
1096858,GEYSERS                  ,1998,2450990.5,177,,2.0,Equipment Use,,,,2.0,B,38.8,-122.86805555
646091,,2008,2454551.5,86,,6.0,Railroad,,,,2.0,B,32.27016,-101.4222
166457,WHITEHORSE GULCH,2004,2453222.5,218,1800,1.0,Lightning,2453223.5,219.0,1830,0.1,A,46.93666667,-114.76333333
996559,,2001,2452064.5,155,,1.0,Lightning,,,,0.1,A,29.1042,-82.5939
1515536,SCENIC,2011,2455608.5,47,1304,13.0,Missing/Undefined,2455608.5,47.0,1317,0.5,B,35.87608333,-81.14846667
1551775,CR. 214 #2,2011,2455625.5,64,,8.0,Children,,,,1.0,B,27.20319,-98.110056
911059,,1999,2451302.5,124,,5.0,Debris Burning,,,,1.5,B,34.95,-82.0833
293297,X-COUNTRY,2004,2453182.5,178,1637,1.0,Lightning,2453183.5,179.0,1800,0.1,A,36.82,-106.64
544159,,2002,2452343.5,69,,7.0,Arson,,,,0.25,A,39.99028,-74.16778
519223,,2005,2453540.5,170,,5.0,Debris Burning,,,,2.0,B,34.35633,-78.85644
759302,RACOON DRIVE,2003,2452862.5,223,,2.0,Equipment Use,2452862.5,223.0,,0.01,A,43.51726,-123.35401
729577,,1996,2450158.5,76,,13.0,Missing/Undefined,2450158.5,76.0,,300.0,E,32.32916667,-81.09166667
1269729,,2009,2454897.5,66,0015,5.0,Debris Burning,2454897.5,66.0,0015,9.0,B,37.43429,-83.40833
160539,CRABTREE,2003,2452874.5,235,1900,1.0,Lightning,2452876.5,237.0,1500,0.25,A,37.09833333,-106.97527778
16416,CORD,2006,2453992.5,257,1630,1.0,Lightning,2454042.5,307.0,0800,0.1,A,35.13,-111.99222222
944642,,2002,2452347.5,73,,5.0,Debris Burning,,,,1.0,B,38.45,-78.105
331939,RAVENS 2,2003,2452852.5,213,1615,1.0,Lightning,2452852.5,213.0,1900,55.0,C,39.8027,-117.2159
1869122,,2004,2453368.5,364,,13.0,Missing/Undefined,,,,1.0,B,19.7265701,-155.9898071
1227985,30471,2003,2452741.5,102,1710,7.0,Arson,2452741.5,102.0,1710,40.0,C,35.58270003,-94.96254997
1277323,,2003,2452749.5,110,1420,5.0,Debris Burning,2452749.5,110.0,1420,0.1,A,40.76444444,-76.39888889
1278685,,2004,2453139.5,135,,9.0,Miscellaneous,,,,0.33,B,43.2305481,-71.5595265
872912,,1998,2451115.5,302,,5.0,Debris Burning,,,,0.4,B,32.0297,-83.0025
1616855,OTAY 3,2012,2456098.5,172,1344,13.0,Missing/Undefined,,,,180.0,D,32.651389,-116.853611
630826,,2006,2453832.5,97,,5.0,Debris Burning,,,,3.0,B,29.15082999,-98.65901999
957821,,1999,2451308.5,130,,1.0,Lightning,,,,1.0,B,26.04,-81.53
207347,HOMER,1995,2449860.5,143,0800,9.0,Miscellaneous,2449860.5,143.0,1200,1.0,B,33.3317,-110.4573
947905,,1999,2451294.5,116,,6.0,Railroad,,,,0.3,B,37.95,-77.4367
745900,,1992,2448637.5,16,,13.0,Missing/Undefined,2448637.5,16.0,,0.2,A,33.50416667,-80.7125
639454,,2007,2454412.5,312,,9.0,Miscellaneous,,,,0.25,A,31.8449,-95.1844
1042742,BEAUTY SHOP,2001,2451938.5,29,,5.0,Debris Burning,,,,0.1,A,35.5,-78.7333
810730,,2004,2453279.5,275,,5.0,Debris Burning,,,,2.0,B,32.5647,-89.745
5108,MOORE,2005,2453568.5,198,1800,1.0,Lightning,2453569.5,199.0,1300,0.25,A,33.20888889,-108.10722222
1196031,,2010,2455550.5,354,,1.0,Lightning,,,,0.1,A,40.5531353,-74.19446318
419211,,2003,2452758.5,119,,7.0,Arson,,,,5.5,B,34.06050593,-84.85053264
1179667,RED NEEDLE,2010,2455425.5,229,0830,4.0,Campfire,2455425.5,229.0,1845,0.2,A,44.6513889,-109.292222
784170,,1995,2449796.5,79,1519,5.0,Debris Burning,,,,10.0,C,39.72359038,-94.19604617
1114740,OXBOW                    ,2002,2452401.5,127,,5.0,Debris Burning,,,,0.5,B,39.08,-121.03805555
1780152,JERMERY TANK,2014,2456879.5,222,1800,9.0,Miscellaneous,2456880.5,223.0,0800,0.01,A,40.765229,-111.600087
1316075,WOODVALE DR.,2003,2452744.5,105,1235,11.0,Powerline,2452744.5,105.0,1235,0.1,A,38.30439906,-81.66217082
1407178,,1997,2450515.5,67,1825,5.0,Debris Burning,2450515.5,67.0,1903,0.28,B,31.8926,-82.9815
1235901,FY2000-CALHOUN-016,2000,2451592.5,49,1535,6.0,Railroad,2451592.5,49.0,1535,1.08,B,31.6017,-84.7584
1026604,POPLIN RD,1997,2450778.5,330,,9.0,Miscellaneous,,,,0.2,A,35.0717,-80.5783
1820720,36,2015,2457089.5,67,1338,5.0,Debris Burning,2457089.5,67.0,1421,0.5,B,39.33,-94.96
401005,,2003,2452804.5,165,,9.0,Miscellaneous,,,,2.0,B,27.81583,-81.32916
179994,TWHITEFACE,1995,2449958.5,241,0805,8.0,Children,2449958.5,241.0,1000,0.5,B,43.3153,-102.3621
1041775,SPECIAL FORCES CAMP FIRE,2001,2452220.5,311,,2.0,Equipment Use,,,,0.5,B,35.1167,-79.7667
1538306,CR 4545,2009,2455056.5,225,,2.0,Equipment Use,,,,3.0,B,33.43956882,-96.32948198
261976,CLUTCH,2004,2453239.5,235,2230,8.0,Children,2453239.5,235.0,2245,0.1,A,44.0705,-99.5809
1877187,N ROUND VALLEY RD  ROUND_,2010,2455313.5,117,0725,11.0,Powerline,,,,0.01,A,37.402769,-118.585029
645470,,2008,2454466.5,1,,9.0,Miscellaneous,,,,2.0,B,29.2197,-99.7927
691500,,1993,2449020.5,33,2245,7.0,Arson,2449020.5,33.0,2330,8.0,B,33.08757827,-89.32396555
1270020,,2007,2454186.5,86,1415,5.0,Debris Burning,2454186.5,86.0,1415,12.0,C,38.3099,-83.2846
143256,BALD MOUNTAIN 2,2001,2452091.5,182,1350,4.0,Campfire,2452091.5,182.0,1530,0.1,A,40.685,-110.885
507601,,2002,2452398.5,124,,7.0,Arson,,,,6.0,B,47.45512402,-94.82908457
18715,CASTEL WOOD,2007,2454259.5,159,0930,9.0,Miscellaneous,2454259.5,159.0,1200,0.1,A,44.19083333,-85.80055556
491372,,2006,2453841.5,106,,9.0,Miscellaneous,,,,0.1,A,45.54285973,-93.85427405
542673,,2001,2452035.5,126,,7.0,Arson,,,,0.5,B,40.40806,-74.44444
303320,SMOKEY,2006,2454095.5,360,1100,7.0,Arson,2454095.5,360.0,1140,0.1,A,33.3192,-110.5517
726183,HORTON VEHICLE FIRE,2002,2452537.5,263,,2.0,Equipment Use,2452537.5,263.0,,0.01,A,44.21699,-123.49905
1668440,,2013,2456458.5,166,2156,9.0,Miscellaneous,2456458.5,166.0,,0.1,A,41.6039,-74.2968
125567,MEADOW CREEK,2000,2451780.5,237,1100,1.0,Lightning,2451780.5,237.0,1330,0.1,A,45.48777778,-115.92833333
1322925,TUG FORK RIVER,1997,2450540.5,92,2141,6.0,Railroad,2450540.5,92.0,2141,0.2,A,37.45199148,-81.62749374
1540814,DISHMAN/KIETH,2010,2455233.5,37,,9.0,Miscellaneous,,,,0.1,A,30.09466735,-94.21280177
592506,,2006,2453787.5,52,,13.0,Missing/Undefined,,,,6.19,B,45.24869999,-101.25189998
1579475,ROGERS MTN SOUTH,2012,2456116.5,190,1300,13.0,Missing/Undefined,2456116.5,190.0,1400,0.1,A,44.5,-122.67
1097444,MOTTA                    ,2000,2451748.5,205,,4.0,Campfire,,,,0.1,A,39.08694444,-123.48388888
1064382,BLACK MOUNTAIN COMPL,2006,2453894.5,159,0600,1.0,Lightning,2453902.5,167.0,1200,12637.6,G,35.2667,-114.3869
330250,CITYROCKS1,2000,2451742.5,199,1801,1.0,Lightning,2451742.5,199.0,2130,2.0,B,42.0774,-113.6186
1526578,LINDEN - 484,2011,2455798.5,237,1500,1.0,Lightning,2455798.5,237.0,1704,3.0,B,32.99033333,-94.6514
1792987,GOLDEN,2015,2457382.5,360,2049,9.0,Miscellaneous,2457382.5,360.0,2130,0.2,A,34.56305556,-118.68277778
1014818,,1995,2449774.5,57,,5.0,Debris Burning,,,,1.0,B,35.5783,-78.0617
1010499,,1994,2449416.5,64,,8.0,Children,,,,8.0,B,35.6317,-79.625
778392,,1994,2449416.5,64,1400,13.0,Missing/Undefined,2449416.5,64.0,1650,25.0,C,35.51599908,-95.03530102
385406,,2003,2452714.5,75,,5.0,Debris Burning,,,,2.0,B,34.54149001,-92.96777
1864598,,2005,2453458.5,88,,13.0,Missing/Undefined,,,,0.1,A,21.4345169,-158.1844635
1449881,,1999,2451296.5,118,,2.0,Equipment Use,,,,0.08,A,46.217508,-92.105892
178690,LEGAL AIDE,1998,2450926.5,113,1020,8.0,Children,2450926.5,113.0,1025,0.2,A,44.0742,-99.4373
293129,SICILY,2002,2452413.5,139,1212,1.0,Lightning,2452413.5,139.0,1620,0.1,A,36.9972,-107.1314
1810482,2015002,2015,2457097.5,75,2236,2.0,Equipment Use,2457098.5,76.0,,450.0,E,39.65,-98.85
762912,,1995,2449968.5,251,,1.0,Lightning,,,,0.3,B,48.76738,-117.84923
1124102,BLACK                    ,2004,2453212.5,208,,2.0,Equipment Use,,,,1.0,B,39.82111111,-122.33805555
1397610,,1993,2449171.5,184,1705,3.0,Smoking,2449171.5,184.0,1847,0.82,B,34.0523,-82.7304
1039212,STRATFORD SHIRE FIRE,2000,2451655.5,112,,9.0,Miscellaneous,,,,0.1,A,35.1333,-80.7333
1209578,,2010,2455325.5,129,,10.0,Fireworks,,,,24.0,C,38.33722222,-77.78055556
116280,PAINE,1999,2451410.5,232,1000,9.0,Miscellaneous,2451410.5,232.0,1300,0.1,A,39.41916667,-114.6525
552678,,1997,2450516.5,68,,7.0,Arson,,,,0.25,A,39.36666,-75.09583
1756546,MIDLAND         0003,2014,2456770.5,113,1140,5.0,Debris Burning,2456770.5,113.0,1247,1.4,B,43.51603,-84.19117
387554,,2004,2453086.5,82,,5.0,Debris Burning,,,,8.0,B,33.60953997,-93.03873
1517022,PLEASENT RD,2011,2455793.5,232,1700,1.0,Lightning,2455794.5,233.0,1240,6.0,B,35.585033,-84.8904
151532,LOVELL,2002,2452456.5,182,0300,9.0,Miscellaneous,2452456.5,182.0,0500,0.4,B,36.03555556,-115.55361111
1234083,MM 59,2007,2454257.5,157,1609,9.0,Miscellaneous,2454257.5,157.0,1609,0.25,A,32.7534,-113.6677
1296293,,2008,2454582.5,117,1559,9.0,Miscellaneous,2454582.5,117.0,1559,0.74,B,42.50674099,-74.92370697
557670,,2008,2454792.5,327,,9.0,Miscellaneous,,,,0.25,A,40.565,-74.4175
1038470,PLEASANT HILL SMOKER,2000,2451631.5,88,,3.0,Smoking,,,,0.1,A,36.4,-80.9
1847142,NA,2015,2457284.5,262,1157,9.0,Miscellaneous,2457284.5,262.0,1423,0.1,A,40.8555,-73.9381
1573532,HIGHLINE,2012,2456059.5,133,1330,1.0,Lightning,2456060.5,134.0,1330,0.2,A,37.29349,-108.53916
1596321,,2012,2456046.5,120,1520,4.0,Campfire,2456046.5,120.0,1642,4.0,B,47.87274612,-93.10537751
1625928,HY 86S  / AIRPORT BL,2012,2456039.5,113,0503,9.0,Miscellaneous,,,,0.1,A,33.642416,-116.1334
1558132,RUX RD,2011,2455755.5,194,,9.0,Miscellaneous,,,,10.0,C,33.193306,-98.694992
1420516,,1996,2450173.5,91,1815,7.0,Arson,2450173.5,91.0,1817,0.01,A,31.9439,-82.6997
1020906,GLENWOOD TRASH FIRE,1996,2450176.5,94,,5.0,Debris Burning,,,,0.2,A,35.5883,-81.995
450715,,2007,2454341.5,241,,5.0,Debris Burning,,,,0.29,B,33.24204959,-82.62626597
565465,,2005,2453618.5,248,,13.0,Missing/Undefined,,,,0.1,A,34.32066998,-94.82249997
321536,LIKELY,2008,2454693.5,228,0230,7.0,Arson,2454694.5,229.0,1800,10.0,C,41.1558,-120.0544
976984,,1997,2450536.5,88,,2.0,Equipment Use,,,,1.5,B,27.57,-81.47
368015,99RR4,2004,2453128.5,124,1615,2.0,Equipment Use,2453128.5,124.0,1800,1.2,B,39.41,-122.19
1375611,,1996,2450145.5,63,1400,5.0,Debris Burning,2450145.5,63.0,1705,24.57,C,32.1497,-82.8015
290543,TOPUAM,2007,2454169.5,69,1550,7.0,Arson,2454169.5,69.0,2000,6.0,B,35.0886,-98.5372
764584,,1994,2449580.5,228,,9.0,Miscellaneous,,,,0.3,B,46.95093,-122.94223
403751,,2008,2454669.5,204,,1.0,Lightning,,,,95.0,C,29.39222,-83.07389
1303559,,2007,2454314.5,214,1331,9.0,Miscellaneous,2454314.5,214.0,1331,0.75,B,43.1425717,-73.89015286
680004,,1993,2449170.5,183,1632,1.0,Lightning,2449171.5,184.0,1330,50.0,C,32.13861071,-109.39058175
291811,LITTLECANY,2004,2453208.5,204,1200,1.0,Lightning,2453208.5,204.0,1500,0.1,A,37.0094,-108.2192
169760,MITCHELL PT.,2004,2453179.5,175,1206,9.0,Miscellaneous,2453179.5,175.0,1300,0.4,B,45.70111111,-121.60361111
1857580,3884 HWY 421N,2015,2457123.5,101,1700,4.0,Campfire,2457123.5,101.0,1800,1.0,B,37.4724,-84.0393
1858992,WELL HOUSE,2015,2457237.5,215,2329,5.0,Debris Burning,2457238.5,216.0,,0.12,A,35.025583,-80.0915
1576229,JOHN DEER,2012,2456138.5,212,1230,9.0,Miscellaneous,2456138.5,212.0,1330,2.0,B,47.6603,-101.7981
176897,,1994,2449532.5,180,1450,10.0,Fireworks,2449532.5,180.0,1515,0.5,B,46.1167,-100.6504
807045,1333 APPLEGATE,2008,2454684.5,219,,2.0,Equipment Use,2454684.5,219.0,,0.01,A,42.22,-123.04722
353165,COOKIE KANE,2007,2454251.5,151,2115,10.0,Fireworks,2454251.5,151.0,2200,1.0,B,37.0975,-111.2908
971639,,1999,2451270.5,92,,6.0,Railroad,,,,3.0,B,26.74,-81.41
313057,EVORA,2006,2454002.5,267,1649,2.0,Equipment Use,2454002.5,267.0,2030,6.0,B,38.014889,-121.9987
613514,,1999,2451402.5,224,,5.0,Debris Burning,,,,3.0,B,32.11458,-94.53125
1027623,LASSITER & MIDWAY RD. FIR,1998,2450886.5,73,,7.0,Arson,,,,4.0,B,34.9417,-79.8117
1106876,ROSSI 3                  ,2007,2454322.5,222,,9.0,Miscellaneous,,,,1.0,B,38.51388888,-122.415
1383556,,1996,2450137.5,55,1810,5.0,Debris Burning,2450137.5,55.0,1931,3.6,B,32.0811,-82.9626
807038,SPRINGWATER BIG TREE,2008,2454695.5,230,,1.0,Lightning,2454696.5,231.0,,0.01,A,45.24667,-122.34333
1803488,BAKER,2015,2457237.5,215,1704,2.0,Equipment Use,2457242.5,220.0,1547,42.0,C,38.684744,-112.601394
772250,MP 139,2006,2453960.5,225,,9.0,Miscellaneous,2453960.5,225.0,,3.0,B,43.41967,-123.319
967530,,1996,2450159.5,77,,6.0,Railroad,,,,20.0,C,27.76,-80.45
1519749,,2011,2455694.5,133,0929,5.0,Debris Burning,2455694.5,133.0,0952,0.25,A,42.7243921,-73.79648608
1676973,STOCKYARD ROAD FIRE,2013,2456325.5,33,1235,5.0,Debris Burning,2456325.5,33.0,1400,2.0,B,35.36955,-78.8234
1538593,FM 2011 & PLEASENT GREEN RD.,2009,2455066.5,235,,5.0,Debris Burning,,,,0.5,B,32.402374,-94.771273
1346247,,2001,2452097.5,188,2102,9.0,Miscellaneous,2452097.5,188.0,2102,0.5,B,43.21767596,-75.436266
1049179,MEDOC PASTURE FIRE,2002,2452440.5,166,,5.0,Debris Burning,,,,1.5,B,36.2333,-77.8333
1520911,SCHAFER,2011,2455854.5,293,,9.0,Miscellaneous,,,,2.0,B,44.17900319,-98.56538773
882264,,1999,2451383.5,205,,2.0,Equipment Use,,,,0.3,B,32.1836,-82.0542
645054,,2008,2454541.5,76,,9.0,Miscellaneous,,,,0.5,B,33.16232,-98.43649
1008148,,1994,2449475.5,123,,7.0,Arson,,,,0.2,A,33.945,-78.305
1643744,SR87,2013,2456498.5,206,1221,9.0,Miscellaneous,2456498.5,206.0,1225,0.1,A,33.5823,-111.6587
1178082,MAX,2010,2455383.5,187,1032,2.0,Equipment Use,2455383.5,187.0,1055,0.1,A,34.6277778,-118.724167
1031699,LYMAN KITTRELL LANE FIRE,1999,2451225.5,47,,5.0,Debris Burning,,,,0.8,B,35.4917,-79.075
446691,,2007,2454139.5,39,,7.0,Arson,,,,0.2,A,32.02953546,-82.96646887
1227134,10244,2003,2452731.5,92,1400,2.0,Equipment Use,2452731.5,92.0,1400,2.0,B,34.57816664,-95.19899999
460170,,2009,2455047.5,216,,1.0,Lightning,,,,0.21,A,33.52835718,-85.00933469
1059445,MC COY,2005,2453511.5,141,1730,5.0,Debris Burning,2453511.5,141.0,1800,0.1,A,40.80055556,-123.48361111
332910,BEDELL FLATS,2007,2454287.5,187,1438,1.0,Lightning,2454289.5,189.0,1205,82.0,C,39.8944,-119.8561
122392,BOB MARSHALL,1999,2451443.5,265,1545,9.0,Miscellaneous,2451443.5,265.0,1630,0.1,A,43.77166667,-103.50666667
1638350,HOWARD,2013,2456553.5,261,1615,1.0,Lightning,2456554.5,262.0,1500,0.1,A,44.82916667,-118.70444444
930399,,2002,2452462.5,188,,1.0,Lightning,,,,25.2,C,33.5928,-80.8769
1788911,310 AND J ROAD,2014,2456673.5,16,1445,13.0,Missing/Undefined,,,,1800.0,F,38.6075,-96.2063889
644121,,2008,2454528.5,63,,9.0,Miscellaneous,,,,50.0,C,35.63598,-100.5738
811336,,2004,2453057.5,53,,7.0,Arson,,,,5.0,B,31.3094,-89.3836
1091425,CUNNISON                 ,2001,2452202.5,293,,8.0,Children,,,,0.1,A,36.96,-121.81
1327425,,2004,2453252.5,248,1748,9.0,Miscellaneous,2453252.5,248.0,1748,0.5,B,42.09710044,-75.88735175
948258,,1999,2451290.5,112,,5.0,Debris Burning,,,,1.0,B,38.6333,-78.6
602116,,2002,2452331.5,57,,5.0,Debris Burning,,,,50.0,C,32.63000002,-97.53221999
3320,TRAVIS CREEK,2005,2453610.5,240,0452,4.0,Campfire,2453610.5,240.0,0930,0.1,A,46.49416667,-112.16333333
303188,BLK MAMBA,2006,2453855.5,120,1630,8.0,Children,2453856.5,121.0,1200,2.5,B,33.3739,-110.4411
1355670,GASSAWAY,2007,2454328.5,228,1731,3.0,Smoking,2454328.5,228.0,,0.1,A,35.93395,-85.99297
880083,,1999,2451261.5,83,,7.0,Arson,,,,0.1,A,31.5844,-83.9353
837506,,1997,2450788.5,340,,7.0,Arson,,,,1.0,B,33.7131,-87.4847
192626,FOXCRKFIRE,1992,2448825.5,204,1700,1.0,Lightning,2448825.5,204.0,2359,1.0,B,48.7,-113.3176
1850992,SKULSKY,2015,2457312.5,290,,9.0,Miscellaneous,,,,0.1,A,30.28064,-95.92178
800558,,1998,2450900.5,87,,5.0,Debris Burning,,,,10.0,C,37.48,-84.0553
345191,DEADMAN TRAIL,2008,2454553.5,88,1900,5.0,Debris Burning,2454554.5,89.0,0800,0.3,B,37.40424,-113.23607
971166,,1999,2451227.5,49,,6.0,Railroad,,,,1.0,B,26.74,-81.41
921327,,2001,2452213.5,304,,2.0,Equipment Use,,,,1.0,B,33.7456,-80.2594
1231286,,2010,2455378.5,182,1555,9.0,Miscellaneous,,,,0.1,A,39.5773,-105.077
1790392,UPPER ALUM,2015,2457201.5,179,1700,1.0,Lightning,2457201.5,179.0,2200,0.1,A,39.45777778,-119.89611111
151600,WILLARD RIDGE,2002,2452482.5,208,0630,1.0,Lightning,2452482.5,208.0,1100,0.1,A,41.41,-111.96888889
572609,,2005,2453477.5,107,,2.0,Equipment Use,,,,28.0,C,39.79287998,-79.03011
1522127,LINDEN - 32,2009,2454849.5,18,1458,8.0,Children,2454849.5,18.0,1617,5.0,B,32.56916667,-94.83722222
139823,JERRY,2001,2452167.5,258,1130,1.0,Lightning,2452168.5,259.0,1523,0.1,A,44.34055556,-114.70388889
1376834,,1996,2450153.5,71,1415,9.0,Miscellaneous,2450153.5,71.0,1521,14.25,C,32.2873,-84.4402
1686334,FY2013-MILLER-009,2013,2456391.5,99,1515,5.0,Debris Burning,2456391.5,99.0,1535,0.55,B,31.18625,-84.75323333
1216078,FELLOWS,2010,2455433.5,237,1630,13.0,Missing/Undefined,2455433.5,237.0,1800,3.0,B,35.425,-119.6678
82937,,1995,2449823.5,106,2000,7.0,Arson,2449824.5,107.0,0215,3.0,B,35.07166667,-84.64833333
168534,SEED ORCHARD,2004,2453185.5,181,2030,1.0,Lightning,2453185.5,181.0,2200,3.0,B,30.21083333,-82.56472222
1380260,,1995,2449780.5,63,1530,5.0,Debris Burning,2449780.5,63.0,1700,5.93,B,31.6185,-83.3932
1564612,HOT SPRINGS,2012,2456147.5,221,0800,1.0,Lightning,2456178.5,252.0,1430,3660.0,F,45.74472222,-115.00277778
142396,GOOD FRIDAY,2001,2452012.5,103,1445,2.0,Equipment Use,2452012.5,103.0,1645,8.0,B,44.08333333,-85.87777778
723552,INDUSTRIAL,1996,2450244.5,162,,13.0,Missing/Undefined,,,,1000.0,F,34.16361236,-103.44889068
1605457,,2012,2455989.5,63,1533,5.0,Debris Burning,2455989.5,63.0,1730,4.0,B,34.58073,-92.43158
1225520,MS0    0808-4370306006,2008,2454531.5,66,1929,13.0,Missing/Undefined,,,,3.0,B,31.291439,-89.577236
1795889,PINEY GROVE,2015,2457362.5,340,0900,9.0,Miscellaneous,2457363.5,341.0,1700,40.0,C,36.22111111,-82.25805556
627511,,2006,2453809.5,74,,5.0,Debris Burning,,,,1.0,B,32.99538,-94.62479
1172239,,1998,2451028.5,215,1735,5.0,Debris Burning,2451028.5,215.0,1936,2.0,B,31.52446407,-88.51215182
97429,WILBUR,1997,2450637.5,189,1735,1.0,Lightning,2450638.5,190.0,0100,10.0,C,31.53,-111.365
1506747,,2011,2455817.5,256,1711,7.0,Arson,2455817.5,256.0,1835,1.0,B,33.62605,-93.74995
601181,,2001,2452124.5,215,,9.0,Miscellaneous,,,,4.0,B,29.94682999,-96.67333
1459113,CC,2011,2455606.5,45,1439,9.0,Miscellaneous,2455609.5,48.0,1800,702.0,E,37.53166667,-80.10805556
1333903,,2004,2453104.5,100,1635,5.0,Debris Burning,2453104.5,100.0,1635,1.58,B,42.35585929,-75.16438694
1587374,CERRO GORDO FIRE,2012,2456197.5,271,1609,5.0,Debris Burning,2456197.5,271.0,1709,0.01,A,43.82,-122.92722
1102297,CHRISTMAS HILL           ,1993,2449178.5,191,,8.0,Children,,,,5.0,B,37.00611111,-121.57194444
